gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift,CN0,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,clkErr
1429364562.09897,G15,15,25010350.3597758,0,2995.29172480106,32.9117531010952,-14897347.6222142,6851595.62510931,20391630.1988707,-1990.00637011416,-1849.59590819292,-799.665832683444,0.000288177080353781
1429364562.19897,G15,15,25010410.6909737,0,2993.68053674698,32.9117531010952,-14897546.6216643,6851410.65804408,20391550.2528614,-1990.00812747702,-1849.57848062832,-799.711199026555,0.000288177080797523
1429364562.29897,G15,15,25010471.8182786,0,2999.3150383234,32.9117531010952,-14897745.6212809,6851225.69273027,20391470.3023192,-1990.00988425687,-1849.56105272286,-799.756565175951,0.000288177081241261
1429364562.39897,G15,15,25010532.8502177,0,3001.28944218159,32.9117531010952,-14897944.6210759,6851040.72915673,20391390.3472393,-1990.01164045185,-1849.54362447374,-799.801931150258,0.000288177081684994
1429364562.49897,G15,15,25010594.4726453,0,2998.93319606781,32.124120958054,-14898143.6210581,6850855.76731546,20391310.3876183,-1990.01339607313,-1849.52619588282,-799.847296919674,0.000288177082128722
1429364562.59897,G15,15,25010655.209236,0,2998.16951155663,32.124120958054,-14898342.6212174,6850670.80721565,20391230.42346,-1990.01515111141,-1849.50876694638,-799.8926624991,0.000288177082572445
1429364562.69897,G15,15,25010716.4982197,0,2993.19624900818,32.124120958054,-14898541.6215431,6850485.84886729,20391150.4547689,-1990.01690556481,-1849.49133766722,-799.938027884811,0.000288177083016163
1429364562.79897,G15,15,25010777.9088682,0,2994.21139061451,32.124120958054,-14898740.6220502,6850300.89225642,20391070.4815389,-1990.01865943708,-1849.4739080444,-799.983393087983,0.000288177083459876
1429364562.89897,G15,15,25010837.8234137,0,2994.78881061077,32.124120958054,-14898939.6227293,6850115.93739167,20390990.5037738,-1990.02041272819,-1849.45647807792,-800.02875809744,0.000288177083903585
1429364562.99897,G15,15,25010898.3162344,0,2996.95879220963,32.124120958054,-14899138.623599,6849930.98425587,20390910.521466,-1990.02216544375,-1849.43904777151,-800.074122909456,0.000288177084347288
1429364563.09897,G15,15,25010959.7641401,0,2997.97393381596,32.124120958054,-14899337.6246395,6849746.0328674,20390830.5346236,-1990.02391757071,-1849.42161711678,-800.119487542659,0.000288177084790987
1429364563.19897,G15,15,25011020.3877601,0,2996.88428640366,32.124120958054,-14899536.6258412,6849561.083235,20390750.5432504,-1990.02566911653,-1849.40418612305,-800.164851970971,0.00028817708523468
1429364563.29897,G15,15,25011081.2946131,0,2996.07403576374,32.124120958054,-14899735.6272194,6849376.13534456,20390670.5473402,-1990.02742008679,-1849.38675478753,-800.210216216743,0.000288177085678369
1429364563.39897,G15,15,25011142.7419554,0,2996.00884318352,32.124120958054,-14899934.6287693,6849191.18920058,20390590.546895,-1990.02917047217,-1849.36932310741,-800.255580265075,0.000288177086122053
1429364563.49897,G15,15,25011203.4413179,0,2997.67591059208,32.483140067572,-14900133.6304971,6849006.24479709,20390510.5419123,-1990.03092027642,-1849.35189108551,-800.300944127142,0.000288177086565732
1429364563.59897,G15,15,25011264.3394105,0,2995.17065286636,32.483140067572,-14900332.632406,6848821.30213127,20390430.5323907,-1990.03266949952,-1849.3344587218,-800.346307795495,0.000288177087009406
1429364563.69897,G15,15,25011325.7970527,0,2996.4093118906,32.483140067572,-14900531.6344787,6848636.36121903,20390350.5183373,-1990.03441813774,-1849.31702601351,-800.391671270132,0.000288177087453075
1429364563.79897,G15,15,25011387.3036814,0,2993.85748803616,32.483140067572,-14900730.6367299,6848451.42204682,20390270.4997461,-1990.03616619669,-1849.29959296156,-800.437034547329,0.00028817708789674
1429364563.89897,G15,15,25011448.0360977,0,2994.40696835518,32.483140067572,-14900929.6391621,6848266.48461227,20390190.4766161,-1990.03791367821,-1849.28215956688,-800.482397649437,0.000288177088340399
1429364563.99897,G15,15,25011509.9619984,0,2995.49661576748,32.483140067572,-14901128.6417592,6848081.5489302,20390110.4489538,-1990.03966057487,-1849.26472583227,-800.527760546654,0.000288177088784054
1429364564.09897,G15,15,25011571.5812967,0,2995.0775206089,32.483140067572,-14901327.6445331,6847896.61498977,20390030.4167544,-1990.04140689038,-1849.24729175121,-800.573123261333,0.000288177089227703
1429364564.19897,G15,15,25011633.5123708,0,2997.77835607529,32.483140067572,-14901526.6474771,6847711.68279688,20389950.3800206,-1990.04315262288,-1849.22985732742,-800.61848577857,0.000288177089671348
1429364564.29897,G15,15,25011695.0736227,0,2995.95296382904,32.483140067572,-14901725.6506015,6847526.75234221,20389870.3387482,-1990.04489777423,-1849.21242256276,-800.663848105818,0.000288177090114988
1429364564.39897,G15,15,25011756.8771809,0,2998.89594316483,32.483140067572,-14901924.6539003,6847341.82363123,20389790.2929396,-1990.04664234631,-1849.19498745352,-800.709210235626,0.000288177090558623
1429364564.49897,G15,15,25011818.3130096,0,2997.862175107,32.3142694713541,-14902123.6573777,6847156.89665994,20389710.2425932,-1990.04838633724,-1849.17755200341,-800.754572182894,0.000288177091002253
1429364564.59897,G15,15,25011880.2895924,0,2997.57346510887,32.3142694713541,-14902322.6610273,6846971.97143427,20389630.1877115,-1990.05012974143,-1849.16011620779,-800.799933943897,0.000288177091445878
1429364564.69897,G15,15,25011941.7580912,0,2994.77949738503,32.3142694713541,-14902521.6648514,6846787.04795226,20389550.1282936,-1990.05187257379,-1849.14268007036,-800.84529550001,0.000288177091889499
1429364564.79897,G15,15,25012002.6159876,0,2997.94599413872,32.3142694713541,-14902720.6688566,6846602.1262075,20389470.0643368,-1990.05361481383,-1849.12524359114,-800.890656877309,0.000288177092333114
1429364564.89897,G15,15,25012063.5847338,0,2999.80863928795,32.3142694713541,-14902919.6730345,6846417.20620795,20389389.9958445,-1990.05535647832,-1849.10780676547,-800.936018057168,0.000288177092776725
1429364564.99897,G15,15,25012125.8060898,0,3000.53507089615,32.3142694713541,-14903118.6773836,6846232.28795485,20389309.9228173,-1990.05709756166,-1849.0903696008,-800.981379047036,0.000288177093220331
1429364565.09897,G15,15,25012186.0408753,0,2997.41514027119,32.3142694713541,-14903317.6819144,6846047.37143853,20389229.845251,-1990.05883806199,-1849.07293209061,-801.026739846915,0.000288177093663931
1429364565.19897,G15,15,25012247.150004,0,2997.22887575626,32.3142694713541,-14903516.6866203,6845862.45666516,20389149.7631483,-1990.06057798304,-1849.05549423862,-801.072100453079,0.000288177094107527
1429364565.29897,G15,15,25012308.7182243,0,2997.48964607716,32.3142694713541,-14903715.6914945,6845677.54364079,20389069.6765118,-1990.06231732294,-1849.0380560467,-801.117460872978,0.000288177094551118
1429364565.39897,G15,15,25012369.9861215,0,2997.22887575626,32.3142694713541,-14903914.6965433,6845492.63235979,20388989.585339,-1990.06405607425,-1849.0206175074,-801.162821087986,0.000288177094994704
1429364565.49897,G15,15,25012431.1445879,0,3002.04381346703,32.6706109444522,-14904113.7017666,6845307.72282216,20388909.4896299,-1990.06579425,-1849.00317862909,-801.208181124181,0.000288177095438286
1429364565.59897,G15,15,25012491.6977938,0,3004.06478345394,32.6706109444522,-14904312.7071672,6845122.81502525,20388829.3893835,-1990.06753184274,-1848.98573940247,-801.253540959209,0.000288177095881862
1429364565.69897,G15,15,25012552.9447892,0,3008.26504826546,32.6706109444522,-14904511.7127434,6844937.90897072,20388749.2846004,-1990.06926885433,-1848.96829983871,-801.298900611699,0.000288177096325433
1429364565.79897,G15,15,25012614.6080229,0,3005.34069538117,32.6706109444522,-14904710.718485,6844753.00466784,20388669.1752847,-1990.07100528665,-1848.95085992943,-801.344260066748,0.000288177096769
1429364565.89897,G15,15,25012676.4967763,0,3003.95302474499,32.6706109444522,-14904909.7244056,6844568.10210405,20388589.0614309,-1990.07274113409,-1848.93341968115,-801.389619335532,0.000288177097212562
1429364565.99897,G15,15,25012737.8109973,0,3002.9471963644,32.6706109444522,-14905108.730499,6844383.20128517,20388508.9430415,-1990.07447640412,-1848.91597908642,-801.434978410602,0.000288177097656119
1429364566.09897,G15,15,25012798.6657144,0,3002.78887152672,32.6706109444522,-14905307.7367724,6844198.30220433,20388428.8201137,-1990.07621108741,-1848.89853814803,-801.480337291956,0.00028817709809967
1429364566.19897,G15,15,25012860.6324306,0,3003.9343982935,32.6706109444522,-14905506.7432041,6844013.40488188,20388348.6926561,-1990.07794519514,-1848.88109687157,-801.52569598332,0.000288177098543217
1429364566.29897,G15,15,25012921.5197448,0,3003.31972539425,32.6706109444522,-14905705.7498186,6843828.50929485,20388268.5606589,-1990.079678718,-1848.86365524866,-801.57105448842,0.00028817709898676
1429364566.39897,G15,15,25012981.958815,0,3003.30109894276,32.6706109444522,-14905904.7566102,6843643.6154486,20388188.4241243,-1990.08141165599,-1848.84621328395,-801.61641278863,0.000288177099430297
1429364566.49897,G15,15,25013043.251359,0,3000.05078315735,32.3273980037612,-14906103.7635746,6843458.72334705,20388108.2830541,-1990.0831440147,-1848.82877097465,-801.661770906299,0.000288177099873829
1429364566.59897,G15,15,25013104.3999217,0,3000.43262541294,32.3273980037612,-14906302.7707077,6843273.83299404,20388028.13745,-1990.08487579599,-1848.81132832915,-801.707128833979,0.000288177100317357
1429364566.69897,G15,15,25013165.8815116,0,2999.37091767788,32.3273980037612,-14906501.7780096,6843088.9443895,20387947.9873119,-1990.08660699241,-1848.79388533719,-801.752486560494,0.000288177100760879
1429364566.79897,G15,15,25013227.9112561,0,3000.80515444279,32.3273980037612,-14906700.7854918,6842904.05752263,20387867.8326351,-1990.08833760396,-1848.77644199878,-801.797844111919,0.000288177101204397
1429364566.89897,G15,15,25013289.6774498,0,2998.28127026558,32.3273980037612,-14906899.7931424,6842719.17240452,20387787.6734245,-1990.09006764181,-1848.75899832323,-801.843201451004,0.00028817710164791
1429364566.99897,G15,15,25013350.630898,0,2997.42445349693,32.3273980037612,-14907098.8009725,6842534.28902483,20387707.5096756,-1990.09179709479,-1848.74155430309,-801.888558614999,0.000288177102091417
1429364567.09897,G15,15,25013413.5019035,0,2997.2568154335,32.3273980037612,-14907297.8089637,6842349.40740071,20387627.3413958,-1990.09352595732,-1848.72410994116,-801.933915581554,0.000288177102534921
1429364567.19897,G15,15,25013475.1259237,0,2996.41862511635,32.3273980037612,-14907496.8171433,6842164.52750653,20387547.168574,-1990.09525424801,-1848.70666523557,-801.97927236557,0.000288177102978419
1429364567.29897,G15,15,25013536.0897193,0,2995.77601253986,32.3273980037612,-14907695.8254961,6841979.64935668,20387466.9912164,-1990.09698195755,-1848.68922018912,-802.02462894097,0.000288177103421912
1429364567.39897,G15,15,25013597.4435474,0,2997.28475511074,32.3273980037612,-14907894.8340158,6841794.77295682,20387386.8093256,-1990.09870908596,-1848.67177479807,-802.06998532638,0.0002881771038654
1429364567.49897,G15,15,25013660.264266,0,2993.14968287945,32.2234722486479,-14908093.8426958,6841609.89831317,20387306.6229042,-1990.10043562762,-1848.65432906616,-802.115341536701,0.000288177104308884
1429364567.59897,G15,15,25013722.4477051,0,2995.24515867233,32.2234722486479,-14908292.8515676,6841425.02539637,20387226.4319394,-1990.10216158628,-1848.63688298967,-802.160697542131,0.000288177104752362
1429364567.69897,G15,15,25013784.5261318,0,2991.5664345026,32.2234722486479,-14908491.8606094,6841240.15422665,20387146.2364402,-1990.10388696939,-1848.61943657137,-802.206053357571,0.000288177105195836
1429364567.79897,G15,15,25013846.8885449,0,2991.73407256603,32.2234722486479,-14908690.8698271,6841055.28479857,20387066.036404,-1990.10561176948,-1848.60198981315,-802.251408979297,0.000288177105639305
1429364567.89897,G15,15,25013909.0728188,0,2992.31149256229,32.2234722486479,-14908889.8792066,6840870.41712515,20386985.8318366,-1990.10733598657,-1848.58454270847,-802.296764414757,0.000288177106082769
1429364567.99897,G15,15,25013970.8038752,0,2994.01581287384,32.2234722486479,-14909088.8887606,6840685.55119457,20386905.6227328,-1990.10905962251,-1848.56709526572,-802.342119663954,0.000288177106526228
1429364568.09897,G15,15,25014032.7410947,0,2998.16019833088,32.2234722486479,-14909287.8984797,6840500.68701564,20386825.4090965,-1990.11078268103,-1848.54964747652,-802.387474704534,0.000288177106969682
1429364568.19897,G15,15,25014095.1806125,0,3000.38605928421,32.2234722486479,-14909486.908373,6840315.8245798,20386745.190924,-1990.11250514537,-1848.53219934832,-802.4328295663,0.000288177107413131
1429364568.29897,G15,15,25014156.8984933,0,3000.80515444279,32.2234722486479,-14909685.9184373,6840130.96388998,20386664.9682164,-1990.11422703974,-1848.51475087833,-802.478184230626,0.000288177107856575
1429364568.39897,G15,15,25014218.2401352,0,3002.88200378418,32.2234722486479,-14909884.9286863,6839946.10493344,20386584.7409684,-1990.11594834737,-1848.49730206374,-802.523538693786,0.000288177108300015
1429364568.49897,G15,15,25014280.4759054,0,3001.45708024502,32.5038137734255,-14910083.9390993,6839761.24772949,20386504.5091883,-1990.11766907945,-1848.47985290457,-802.568892978132,0.000288177108743449
1429364568.59897,G15,15,25014342.7781794,0,2999.74344670773,32.5038137734255,-14910282.949678,6839576.3922764,20386424.2728753,-1990.11938922293,-1848.46240340732,-802.614247068763,0.000288177109186879
1429364568.69897,G15,15,25014404.9206137,0,3001.7364770174,32.5038137734255,-14910481.9604349,6839391.53856265,20386344.0320245,-1990.121108789,-1848.44495356642,-802.659600965679,0.000288177109630304
1429364568.79897,G15,15,25014466.9011254,0,2999.84589219093,32.5038137734255,-14910680.9713633,6839206.68659432,20386263.7866384,-1990.12282777205,-1848.42750338092,-802.70495467633,0.000288177110073724
1429364568.89897,G15,15,25014528.3801324,0,2998.85869026184,32.5038137734255,-14910879.982463,6839021.83637177,20386183.5367173,-1990.12454617023,-1848.41005285364,-802.750308185816,0.000288177110517139
1429364568.99897,G15,15,25014590.34,0,2991.51986837387,32.5038137734255,-14911078.9937374,6838836.98789162,20386103.2822597,-1990.12626399286,-1848.39260198455,-802.795661512762,0.000288177110960549
1429364569.09897,G15,15,25014652.5471185,0,2992.00415611267,32.5038137734255,-14911278.0051798,6838652.14116017,20386023.0232683,-1990.12798122689,-1848.37515077554,-802.841014634818,0.000288177111403954
1429364569.19897,G15,15,25014714.6225675,0,2991.18459224701,32.5038137734255,-14911477.0167963,6838467.29617164,20385942.7597407,-1990.12969788723,-1848.357699221,-802.886367570609,0.000288177111847354
1429364569.29897,G15,15,25014776.6877236,0,2991.0821467638,32.5038137734255,-14911676.028588,6838282.45292515,20385862.4916763,-1990.1314139571,-1848.3402473256,-802.93172031641,0.00028817711229075
1429364569.39897,G15,15,25014838.875527,0,2992.6560819149,32.5038137734255,-14911875.0405426,6838097.61143202,20385782.2190803,-1990.13312945142,-1848.32279508933,-802.977072872221,0.00028817711273414
1429364569.49897,G15,15,25014901.1256017,0,2994.92850899696,32.6134115244908,-14912074.0526779,6837912.77167575,20385701.9419454,-1990.1348443646,-1848.30534250662,-803.022425234318,0.000288177113177526
1429364569.59897,G15,15,25014963.339397,0,2996.02746963501,32.6134115244908,-14912273.0649812,6837727.93366796,20385621.6602766,-1990.13655869104,-1848.28788958583,-803.06777741015,0.000288177113620907
1429364569.69897,G15,15,25015025.2380181,0,2994.85400319099,32.6134115244908,-14912472.0774631,6837543.09739892,20385541.3740697,-1990.13827244006,-1848.27043631952,-803.113129392266,0.000288177114064283
1429364569.79897,G15,15,25015086.3216457,0,2997.32200801372,32.6134115244908,-14912671.090109,6837358.2628822,20385461.0833307,-1990.13998560794,-1848.25298271608,-803.158481169492,0.000288177114507654
1429364569.89897,G15,15,25015145.8500245,0,2999.88314509392,32.6134115244908,-14912870.1029506,6837173.43008822,20385380.7880466,-1990.14169818908,-1848.23552876338,-803.203832771629,0.00028817711495102
