1429365600.000,0
1429365976.000,4,1,-8.07,2,-2.92,3,10.73,4,-4.25
1429365977.000,4,1,-7.71,2,-1.88,3,7.83,4,-4.99
1429365978.000,4,1,-7.32,2,-0.66,3,5.12,4,-5.65
1429365979.000,4,1,-6.86,2,0.77,3,2.91,4,-6.24
1429365980.000,4,1,-6.36,2,2.49,3,1.12,4,-6.76
1429365981.000,4,1,-5.79,2,4.59,3,-0.37,4,-7.22
1429365982.000,4,1,-5.14,2,7.20,3,-1.63,4,-7.63
1429365983.000,4,1,-4.42,2,10.15,3,-2.70,4,-7.99
1429365984.000,5,1,-3.59,2,11.79,3,-3.64,4,-8.31,6,-8.29
1429365985.000,4,1,-2.65,2,10.00,3,-4.46,6,-7.97
1429365986.000,4,1,-1.56,2,7.04,3,-5.18,6,-7.61
1429365987.000,4,1,-0.30,2,4.46,3,-5.82,6,-7.20
1429365988.000,4,1,1.21,2,2.38,3,-6.39,6,-6.73
